Synthetic_Data1,Synthetic_Data2,Synthetic_Data3,Synthetic_Data4,Synthetic_Data5,Synthetic_Data6,Synthetic_Data7,Synthetic_Data8,Synthetic_Data9,Synthetic_Data10,Synthetic_Data11,Synthetic_Data12,Synthetic_Data13,Synthetic_Data14,Synthetic_Data15
31.8806933546076,220.127289118862,0.953444140423072,16.2025657890392,0.959942026771265,3.3756193535472,0.894248391853683,119.903135721462,0.952991804320135,28.388614438346,30.1563079302139,46.7953431804598,0.83060825593035,35.8819015183698,0.96490835377857
31.241722361617,212.104044532469,0.964577164244115,14.1277400540983,0.957800415534136,1.65787434010613,0.93811940598001,96.2851220311107,0.956057529449342,29.6801026411343,30.1001203597814,40.4550734192185,0.923862537992445,39.2957034318336,0.95759401171457
31.8824743886186,214.100957282881,0.972770813034365,9.27371481934478,0.974088107329788,3.43970141146122,0.87704289425326,87.592240082485,0.934484389633543,30.9889968195094,30.2487912288102,51.024735343952,0.916836923415516,35.5774243624083,0.956125550172516
30.863198637625,234.731246470562,0.977112393637948,17.5420967194092,0.957233655384369,2.73362971746969,0.872500386901074,109.668469414631,0.953515912353916,29.8623862670787,30.4882632859533,45.6892104441476,0.915268817000237,36.2302613285214,0.968166798171463
31.7645769515007,191.742399708982,0.959569890238092,10.4698824596598,0.966340262193032,3.76524881800882,0.892632279082138,108.820731966328,0.942316015296899,30.5823057463098,29.5709239757451,47.5109896499101,0.917064811182177,37.4644795232264,0.937707448365501
31.1706787031358,207.446746255511,0.961120962699909,11.6440981284959,0.972101501441677,3.60891357404256,0.903579816404829,99.8484659841874,0.953206941880666,30.4843961174439,30.4166848502424,52.6882606523842,0.940802831631163,39.7176099330558,0.940390947602527
31.2469929641575,193.896575600752,0.96565706833922,12.86978188287,0.96415351271345,1.72810804875827,0.898611997448166,117.818030535927,0.952753681025899,30.7620780709019,30.5533351628701,48.560520528709,0.905859166824746,36.0243247855358,0.960626112008692
31.3020118503984,243.276568843593,0.942591341436267,15.6476146983058,0.954209231149387,3.32066202480706,0.876655906712398,95.0609600627432,0.903932704790134,28.6401281865937,29.1324456549059,48.8113374214498,0.888659358000481,46.0985038646296,0.926812820265875
31.1952934359054,257.974603553077,0.968811522025257,11.7219079313398,0.962998802882692,1.565329219944,0.91555655325513,103.103236406661,0.953323594516169,30.7606779097153,30.2765501700648,43.9135963266292,0.876819974057981,37.6694432578821,0.95355047576691
31.6289868260883,197.051691871577,0.965870290510605,15.5828123788611,0.97356993450366,1.66086472291044,0.938647879553768,117.72623987567,0.965209736600058,29.0250144347216,29.3779975046504,43.0767150606526,0.880156959048632,35.8386725633202,0.96925237767865
31.0543435236078,212.57685096061,0.941926212862072,13.6211305263003,0.971456404624804,2.23072756068393,0.929639692050779,93.6861713958969,0.946271446873652,29.0291006269239,29.8695145090086,47.0646411781262,0.906071973212848,42.227973666753,0.971454240358976
31.6435448738542,211.247623005453,0.961448936990836,13.0302563253637,0.979531813217145,2.85306808119329,0.931086861633342,114.05511121309,0.947997652481875,29.9160526318336,29.8216049469291,45.9942940725042,0.923564558206135,40.5587338542032,0.963842445421143
30.8476539709508,234.915290831498,0.965333715738925,14.999792533272,0.971546075598305,3.86313367276347,0.922891439087906,101.975652559763,0.954254381265141,29.6346992592657,30.016430969783,51.0247823769402,0.907274143867856,29.5005966497329,0.961773145216906
31.1518786479867,209.78315688034,0.967437056281054,12.6481887988496,0.974716852441208,2.29577601979675,0.938226003885732,101.652552904946,0.956394821819152,30.1262998326547,29.7919095549762,49.7031586992865,0.947967580740045,41.6856883671247,0.973384298119601
31.5934643798043,207.58280629192,0.964307377115421,16.2481162145271,0.975554236849086,2.01173075033251,0.930465448050236,121.416630794615,0.951502298243832,29.2278301194417,29.9162505113952,46.1307799829666,0.908946433006556,45.6298492643938,0.965292105293749
30.6310055527788,226.222592865981,0.959966540819634,15.7443822824089,0.975012836181335,2.71737207052978,0.88441689166556,126.077505052052,0.951388659177479,29.3096812197185,30.5868525944894,47.1582262544607,0.932203835235106,43.4373016453882,0.938778510833325
31.0694047988431,229.799233952438,0.95666544410046,10.9896306256435,0.981690254013749,2.04721574296366,0.936177181280354,116.249301288475,0.951857508273364,30.5526236699934,29.8142735470148,51.426059876128,0.949840666784622,39.7200563499353,0.964184522024331
31.6091488066548,241.25236764757,0.966081190496247,16.8228514322591,0.972615873931755,3.32131443404029,0.869113364979244,97.0100680128487,0.92987875719504,29.1368859029558,29.3600240384387,43.7588120193112,0.915478328047583,38.801727601242,0.952994451509638
31.2291137199877,242.290179952481,0.946688030744416,12.6895526399119,0.961736352655905,3.03946650695464,0.910383810301171,106.378801757483,0.937753333943816,30.9167761027245,29.4872768508695,49.177216598548,0.919011141968664,36.8862608218092,0.965800437704263
30.7623562727887,188.072527984149,0.964074726451306,14.554833200216,0.980628626173591,2.52850107478131,0.935714313543868,122.972118693385,0.964725435477083,29.8102871666138,29.0415784337236,37.8821849549804,0.924634477656601,33.6146865815927,0.96578835030137
31.0837004320922,212.140433104372,0.951201151787078,11.7561170075718,0.962053635278917,2.06043115219932,0.924147464770253,117.198924601793,0.941969093334614,29.4264342747908,28.9903162822236,45.4078974153298,0.928920364171205,45.9497374336315,0.972363770830546
31.327408023481,268.666315569555,0.961831364748409,14.9793053431497,0.942596987907398,1.88308163699857,0.917291769553347,109.684251328846,0.937366038533673,27.8249284764487,29.5406830619761,42.3928673101907,0.878503096179855,40.9997491527394,0.949520977711036
30.8386396454057,231.073052167593,0.940579810534972,14.3281205702143,0.963692433589369,3.18111412079178,0.893473133273108,117.238660447152,0.914764319121044,29.943196230536,28.4395722025886,48.1467603047077,0.918013517878488,42.1653173059263,0.951482265897457
31.2993805512137,229.383289239503,0.974829810362443,15.5204744952841,0.97682452323156,1.71407928583603,0.95560340697688,102.008456366763,0.930570403641785,30.7000070731707,29.3112779778631,40.9626074743192,0.944708987216333,36.7736272026784,0.966473708266692
30.9311771283631,259.052362856268,0.959879549918543,13.6319728783091,0.953501263552647,3.32828213680815,0.839743948359732,104.956168573939,0.913519829178305,29.1475559913545,30.5395469720849,47.8373073512117,0.884725764565669,40.3029774350119,0.960049258789667
31.751606317403,191.556354007329,0.960468586223647,13.900786795816,0.978644248823214,2.52191671658015,0.894099524335316,96.7566192875142,0.952836503068778,29.3675151765592,29.9511662900845,47.9956026730787,0.905483783721427,44.0999775468095,0.974952215371676
30.7252892603168,233.295837153878,0.960863489472153,14.4229851435533,0.979812899462646,4.11686841340435,0.933544356482905,95.6742380007359,0.92461069401038,28.487912635241,28.4114714605373,47.9188486710378,0.920782944684766,37.294881285011,0.959497305184962
31.0648783244143,197.679603696855,0.954740859091981,15.1852446241506,0.973595006012239,1.74034173188247,0.932066410971531,126.24781165377,0.949099622661936,30.3299001632642,29.6499629731364,43.2602154209665,0.878260458900661,38.5623113084803,0.960161280940703
31.1650755019498,233.658120373261,0.948339890674159,15.5034778218778,0.950391622525385,1.58837097744676,0.885201681160113,115.989657424287,0.934148153647796,28.5073627254785,29.6066763833046,42.5562524755114,0.835236187644827,42.1249899625202,0.962359843095654
31.3846257948789,257.577854575015,0.948624324823534,14.238607244236,0.972335379506351,2.94786177022574,0.894991662674356,91.3654324125083,0.931659159862818,29.2013359218718,27.881574882221,47.7850738261929,0.913362542871921,37.6101113637359,0.971842574816843
30.6376609406964,223.823160774746,0.9739535917747,11.5428999973376,0.973037394389765,2.80677607562388,0.929538654782311,103.51464880769,0.934664470387303,30.6611531318415,29.5777621270582,49.2027565420351,0.929811853867674,35.4949283796086,0.956120610392113
31.2413552576087,176.206820345033,0.971397502061492,12.8656845914048,0.973370261267133,1.77748003280839,0.933719450069741,125.238715519753,0.962768375871413,30.7739775113586,30.6397295590582,44.1210018869509,0.918489018626006,40.8531612753357,0.957267029463252
30.9262289729819,241.559425729027,0.938562064164206,11.5088358803015,0.948723025353229,2.96662692379732,0.818648376846192,108.029409232588,0.914709860402085,28.5552500652343,29.7772914284986,47.3437810601417,0.900988557390391,48.9214448641539,0.934867620655282
31.4789663530496,173.848094849834,0.966923872267378,11.0201789833124,0.965252222245588,2.95062067126686,0.859723375161794,96.7874302610396,0.950600822516563,30.3919211755754,30.1356873988983,45.8420821566252,0.918812846070751,39.1872449092683,0.960509825037614
30.8667619639001,239.927258173427,0.952045178617496,13.207025859662,0.955204275449947,2.21320920364407,0.915481177538458,115.751058241678,0.947326667385396,29.9765453637553,30.8257603088284,47.3990894077727,0.917362667629609,42.1297030969809,0.964036727640316
32.0622840507952,216.323646092804,0.967043030567073,14.3744701950148,0.973751856196508,2.27027863925664,0.948308506785213,99.2456073799144,0.952403994004717,28.2741681511479,29.2817638328817,44.3107026642827,0.91327607134067,36.3238731821314,0.95948326650262
31.7701768941071,206.363589863183,0.966962372096979,14.4639819402568,0.968455673132797,1.70297925927527,0.892346322644419,91.6970155530073,0.95189544696455,30.1446475594802,30.0980771625244,51.5909026425151,0.943616903151448,35.0830819185037,0.956953053022503
31.7445390039787,200.492126791135,0.929055114847513,15.7032144742062,0.963925967965807,3.01191168659013,0.907466034246205,116.737390618564,0.94129779003608,29.5060751874754,28.3880198698234,46.7716282792977,0.895428807628978,44.3014554785525,0.934715924420105
31.382425574884,203.577539105017,0.970626296411322,12.5735781003628,0.939810384581396,2.27106533632096,0.874849950638481,87.3784869624163,0.949241970118629,29.8401383126838,30.2529297610887,47.0991915888113,0.897507617272358,39.5033668608947,0.946045297673139
31.7392536789516,225.62911177747,0.950535159605035,14.8908851950148,0.964636552131772,1.83769194137356,0.912565555514623,90.660190547033,0.949581405746715,30.4413660821628,29.2972331261483,41.4197918057255,0.897902617593435,48.8107119895714,0.961186432422798
31.4132201167522,203.152976347565,0.97157516487082,10.967490527957,0.967082880741211,1.41043644133333,0.948882546588246,113.170079738762,0.959467402900073,30.1474552499838,29.5696865650235,46.1231557515873,0.942871006238088,29.9436314019061,0.965481985478505
31.4355521647865,235.77168666758,0.954317349861496,15.7738078395509,0.966014161868212,3.06588541524077,0.889483943785368,85.3639105249376,0.945007323338529,27.7678976818786,28.1790567563908,43.5523431352738,0.873833303636959,38.4263371124872,0.951663222925754
31.2901045399501,227.927389889759,0.954442081531607,15.2668130758073,0.968400970922697,1.22403367478257,0.926459623199847,111.545648557098,0.941435536504024,30.9176389907067,29.3338375988672,45.2674796972145,0.901618399944065,40.5422297699478,0.964018326257549
31.5650961692851,233.842702575051,0.94625543761601,17.709975719278,0.968955279987724,2.0570847500433,0.918627690059151,101.254386591239,0.952935461004477,28.3204366116993,29.9375751960194,48.1157605557125,0.870987979670753,41.4345407498199,0.958762601563087
30.8344108423722,184.064706110139,0.97357112694319,11.5151191395629,0.981099335169231,2.06736655609241,0.937670315164997,97.9052666442634,0.951983474838969,30.639077142216,29.417744699842,45.4449526511167,0.955492868510466,35.5125785173971,0.958760358091209
30.8358778589523,225.953349219774,0.954699461345054,14.5734774818008,0.973909215261083,1.10326770616019,0.924323864053033,109.914248764879,0.945500357623383,29.9696911201228,30.6966144622748,47.7623921830619,0.917619264877316,47.2676251989603,0.971944916787707
31.4407386701692,206.016612301683,0.954952052243651,16.6160370511473,0.970097577676329,2.6001293291318,0.911825918079875,91.8603453342837,0.947776149723857,29.9860365665372,28.8026020853333,43.2917795473832,0.944991794977981,44.9830500086886,0.960082723913484
31.1407576398611,241.874583507739,0.967065464314871,14.7412635837836,0.970853509209923,3.70228223870973,0.869298530669388,91.5625748774515,0.933590601969097,29.5903826935663,29.2428573475873,46.3113057205254,0.909801193081155,36.5778635893972,0.941263179221474
30.845905729647,219.055310658463,0.941942713678546,11.8182888618062,0.969868924941148,3.02712074107445,0.895038937866609,112.768075544906,0.92597285339167,29.8928016450159,29.555015775301,52.4422598000967,0.893817194251192,40.7013018833004,0.971806926218567
31.1645835018241,241.104399471869,0.96848533135973,19.8907334472153,0.963645567838965,2.44846577534714,0.848015014690582,99.8836479418099,0.944008857047642,29.5778408418209,30.5376870820077,49.4557269539402,0.897412774034935,34.4229811047856,0.945635375923994
31.5018750021498,223.059111312411,0.960358801452954,12.4586329173613,0.948074982970797,3.22492565770506,0.858473914257936,105.090284186491,0.947586819580094,31.1323310584524,29.8810809018459,48.2102538248201,0.870130376022495,34.0328840475988,0.947669444132647
31.6681916586285,228.193034845849,0.950231819788403,12.9100701154422,0.928117340481428,2.84014066127172,0.866860489004796,95.0252257801229,0.939960959135433,28.7694416404256,29.3458101151486,43.2867237813632,0.828913917011221,47.2143811641997,0.960722524111001
31.0962599156624,176.766410256178,0.961311269461304,12.3081118238823,0.966798973717237,1.77038042925241,0.893429498987337,114.661382680558,0.956872704684191,31.0327882445558,30.4801193755212,46.924294632075,0.92514118253063,38.1361366857779,0.954288618310259
31.4264446281073,242.726437580169,0.965810901887002,14.1806771904225,0.978329180358067,2.68895916014482,0.939056831398812,102.322765472843,0.955164154699015,30.7425754551279,30.3321350503811,50.8548297995927,0.908861881986342,34.6442327568283,0.967773099714429
30.5896083514113,228.206234482374,0.963378500912044,16.1100029954509,0.959064081612562,1.24732362366674,0.888888715193519,106.033609895765,0.959350249386263,30.1131780350062,29.4347708009242,40.7463576501681,0.920690852704363,35.8768055679379,0.939134157868947
31.1304479651575,211.405393856894,0.970863336054568,13.5431816809725,0.966279863547816,2.53096945897709,0.913374843097376,108.283899457574,0.944576568470209,30.7718078204518,29.2194360019629,47.6389987058004,0.935894057222284,46.376048228703,0.955778659575221
31.5448035731838,248.098983828178,0.954424397921718,13.2440811368597,0.941466300661416,2.3662461875179,0.919748685185764,106.996029567375,0.940439071005774,29.545053198109,28.6489350667393,48.478911499562,0.855232403892357,39.280851924539,0.97077428068117
